,name,iou,acc,precision,recall,pos,neg,tp,tn,fp,fn
279,m_3907642_se_18_1_20170609_inference_,0.0,0.9995164492780932,0.0,,0,47231860,0,47209021,22839,0
280,m_3907658_nw_18_1_20170716_inference_,0.0,0.9980194151369604,0.0,,0,47323900,0,47230171,93729,0
281,m_3807615_nw_18_1_20170730_inference_,,1.0,,,0,46918564,0,46918564,0,0
282,m_3907518_nw_18_1_20170709_inference_,,1.0,,,0,46076800,0,46076800,0,0
283,m_3907651_nw_18_1_20170716_inference_,0.0,0.9986174659156619,0.0,,0,47148928,0,47083743,65185,0
284,m_3807538_se_18_1_20170611_inference_,0.44602919762535936,0.999037981063501,0.9339622641509434,0.46055387778705903,77815,46190505,35838,46187971,2534,41977
285,m_3907634_ne_18_1_20170609_inference_,0.0,0.9992390293414419,0.0,,0,47093800,0,47057963,35837,0
286,m_3907558_sw_18_1_20170609_inference_,0.11559107953424116,0.9990343228796068,0.7787528254221513,0.11951597763539158,49006,46356774,5857,46355110,1664,43149
287,m_3807643_nw_18_1_20170626_inference_,,1.0,,,0,47654752,0,47654752,0,0
288,m_3807646_ne_18_1_20170730_inference_,,1.0,,,0,47193388,0,47193388,0,0
289,m_3907656_se_18_1_20170611_inference_,0.0,0.9999765715785133,0.0,,0,46524688,0,46523598,1090,0
290,m_3907637_sw_18_1_20170611_inference_,0.0,0.9995644836571863,0.0,,0,46845544,0,46825142,20402,0
291,m_3907541_sw_18_1_20170709_inference_,0.0,0.9995928212717342,0.0,0.0,16307,46371185,0,46368604,2581,16307
292,m_3807633_sw_18_1_20170716_inference_,,1.0,,,0,47867536,0,47867536,0,0
293,m_3807511_nw_18_1_20170611_inference_,0.24217952829363576,0.9994399633082678,0.2986518065791839,0.5615493814642061,14793,46400023,8307,46380515,19508,6486
294,m_3807625_ne_18_1_20170626_inference_,0.0,0.9996312123806039,0.0,,0,47729368,0,47711766,17602,0
295,m_3907542_se_18_1_20170609_inference_,0.20955414012738854,0.9992221756345528,0.94746772591857,0.21201751072198396,45001,46223799,9541,46223270,529,35460
296,m_3907625_nw_18_1_20170628_inference_,0.0,0.9996436617843699,0.0,,0,47213572,0,47196748,16824,0
297,m_3907635_sw_18_1_20170609_inference_,0.0,0.9987790541505444,0.0,,0,47056960,0,46999506,57454,0
298,m_3807605_sw_18_1_20170611_inference_,0.0,0.9999505104049539,0.0,,0,47121016,0,47118684,2332,0
299,m_3907641_se_18_1_20170609_inference_,0.0,0.9998667831860706,0.0,,0,47268808,0,47262511,6297,0
300,m_3807543_ne_18_1_20170611_inference_,0.3158254640182351,0.9990990704358748,0.8280189524907159,0.3379972469550975,57391,46585545,19398,46581516,4029,37993
301,m_3807533_ne_18_1_20170611_inference_,0.2519806763285024,0.9999172351449807,0.3642458100558659,0.44981027940669194,2899,46768161,1304,46765885,2276,1595
302,m_3807611_nw_18_1_20170716_inference_,0.0,0.9997327438288965,0.0,,0,47332864,0,47320214,12650,0
303,m_3807509_se_18_1_20170611_inference_,0.6576821308872817,0.9993762915985585,0.908007533445902,0.7046327911401177,79369,46591479,55926,46585813,5666,23443
304,m_3907638_sw_18_1_20170611_inference_,0.0,0.999591926375504,0.0,,0,46717060,0,46697996,19064,0
305,m_3907551_sw_18_1_20170609_inference_,0.2750877832083624,0.9984504779340513,0.9091365126078523,0.28286475350134227,96106,46136214,27185,46133497,2717,68921
306,m_3907649_se_18_1_20170716_inference_,0.0,0.9998220051468595,0.0,,0,47360920,0,47352490,8430,0
307,m_3907718_nw_18_1_20170710_inference_,0.0,0.9997849804408286,0.0,,0,47972380,0,47962065,10315,0
308,m_3907663_nw_18_1_20170611_inference_,,1.0,,,0,46781152,0,46781152,0,0
309,m_3807509_sw_18_1_20170611_inference_,0.5873851087373817,0.9996088218246891,0.7438867438867439,0.7362848893166506,35326,46672290,26010,46663335,8955,9316
310,m_3807607_ne_18_1_20170611_inference_,0.7464184777312153,0.9999443355591123,0.773480105029287,0.9552257420803193,8018,46736366,7659,46734123,2243,359
311,m_3807636_nw_18_1_20170626_inference_,0.0,0.9999872664242677,0.0,,0,47433652,0,47433048,604,0
312,m_3807554_se_18_1_20170611_inference_,0.5959183673469388,0.9999381313468705,0.6543038170298254,0.8697617091207889,4868,46399892,4234,46397655,2237,634
313,m_3807638_nw_18_1_20170730_inference_,0.0,0.9999715226269138,0.0,,0,47230480,0,47229135,1345,0
314,m_3807534_se_18_1_20170611_inference_,0.6435348224707443,0.9992354418769781,0.9458219087696661,0.6681651509187712,96542,46637642,64506,46633947,3695,32036
315,m_3807602_sw_18_1_20170716_inference_,0.0,0.9978427565991796,0.0,,0,47461960,0,47359573,102387,0
316,m_3807634_ne_18_1_20170626_inference_,0.0,0.9987185973810538,0.0,,0,47608768,0,47547762,61006,0
317,m_3807558_sw_18_1_20170611_inference_,0.34983359901557737,0.9995053549665357,0.3883455962248921,0.7791342260977888,16055,46983305,12509,46963603,19702,3546
318,m_3907625_ne_18_1_20170609_inference_,0.0,0.9995830525534981,0.0,,0,47130640,0,47110989,19651,0
319,m_3807617_ne_18_1_20170716_inference_,0.0,0.9999858724020544,0.0,,0,47637256,0,47636583,673,0
320,m_3807545_nw_18_1_20170611_inference_,0.32011177520763795,0.998679779710781,0.7193620732618988,0.36579277487043677,78919,46362573,28868,46351311,11262,50051
321,m_3807607_se_18_1_20170611_inference_,0.0,0.9999887259183905,0.0,,0,46744384,0,46743857,527,0
322,m_3807539_sw_18_1_20170611_inference_,0.19707360485813005,0.9993364941662534,0.8227516118456999,0.2058116013339894,36582,46195114,7529,46193492,1622,29053
323,m_3907640_sw_18_1_20170611_inference_,,1.0,,,0,46469776,0,46469776,0,0
324,m_3907549_nw_18_1_20170709_inference_,0.5698696574719612,0.9998166399128349,0.8822149225715626,0.6167979002624672,18288,46414936,11280,46413430,1506,7008
325,m_3907647_se_18_1_20170611_inference_,0.0,0.99996054664439,0.0,,0,46561312,0,46559475,1837,0
326,m_3807539_se_18_1_20170611_inference_,0.4013817978612614,0.998978670787289,0.7687106268090385,0.4565138886882665,69229,46080435,31604,46070926,9509,37625
327,m_3907658_sw_18_1_20170716_inference_,0.0,0.9996009281839615,0.0,,0,47369920,0,47351016,18904,0
328,m_3907640_ne_18_1_20170611_inference_,,1.0,,,0,46341760,0,46341760,0,0
329,m_3807644_ne_18_1_20170730_inference_,0.0,0.9996552029408293,0.0,,0,47442400,0,47426042,16358,0
330,m_3907653_se_18_1_20170611_inference_,0.0,0.8300624913593789,0.0,,0,46900564,0,38930399,7970165,0
331,m_3807664_ne_18_1_20170611_inference_,0.0,0.9987714602220599,0.0,,0,47164936,0,47106992,57944,0
332,m_3907663_se_18_1_20170611_inference_,0.5922599392418438,0.9998677905143912,0.7994294883223391,0.6956251939187093,12892,46685724,8968,46683474,2250,3924
333,m_3807631_nw_18_1_20170730_inference_,,1.0,,,0,47055976,0,47055976,0,0
334,m_3807644_sw_18_1_20170626_inference_,0.0,0.9999848438653264,0.0,,0,47571496,0,47570775,721,0
335,m_3807534_ne_18_1_20170611_inference_,0.3142265814811482,0.9993464390835088,0.7333823374986874,0.35475186671407527,39374,46603562,13968,46598484,5078,25406
336,m_3807551_nw_18_1_20170611_inference_,0.23620386643233743,0.9993032250153742,0.5367126351099516,0.29669747453935363,33974,46745834,10080,46737133,8701,23894
337,m_3807547_ne_18_1_20170611_inference_,0.5598570301257949,0.9997945380490744,0.666132773666188,0.7782294489611563,15498,46134166,12061,46128121,6045,3437
338,m_3807518_se_18_1_20170611_inference_,0.4880190168826887,0.9987332903755912,0.9300618365794782,0.5066104686768256,111036,46477384,56252,46473154,4230,54784
339,m_3807632_ne_18_1_20170611_inference_,0.0,0.9992594057160481,0.0,,0,46844812,0,46810119,34693,0
340,m_3807642_nw_18_1_20170626_inference_,,1.0,,,0,47738080,0,47738080,0,0
341,m_3807518_nw_18_1_20170611_inference_,0.6433882415176406,0.9989591946490635,0.9059018258935498,0.6894653964254783,127010,46507070,87569,46497974,9096,39441
342,m_3807501_nw_18_1_20170609_inference_,0.07015520134228188,0.9996195739193574,0.9612068965517241,0.07035440109370071,19018,46597134,1338,46597080,54,17680
343,m_3807563_nw_18_1_20170611_inference_,,1.0,,,0,46368028,0,46368028,0,0
344,m_3907658_ne_18_1_20170716_inference_,0.0,0.9983913413729638,0.0,,0,47323900,0,47247772,76128,0
345,m_3907643_sw_18_1_20170609_inference_,0.0,0.998723152305817,0.0,,0,47148928,0,47088726,60202,0
346,m_3807549_nw_18_1_20170611_inference_,,1.0,,,0,47027740,0,47027740,0,0
347,m_3907617_sw_18_1_20170628_inference_,0.0,0.9999700933451932,0.0,,0,47213572,0,47212160,1412,0
348,m_3907550_sw_18_1_20170609_inference_,0.4882433054938012,0.9988976948290902,0.8718705293276109,0.5259836233588296,92693,46267427,48755,46260262,7165,43938
349,m_3807616_ne_18_1_20170611_inference_,0.2938117757805321,0.9993254205052983,0.8264926549397894,0.31312552251283887,41865,46665751,13109,46662999,2752,28756
350,m_3907628_se_18_1_20170611_inference_,,1.0,,,0,46836328,0,46836328,0,0
351,m_3807550_se_18_1_20170611_inference_,0.6514304505097007,0.9996380892306366,0.7730166085408384,0.8055096698772523,39349,46823031,31696,46813724,9307,7653
352,m_3807601_se_18_1_20170716_inference_,0.0,0.9986405844255367,0.0,,0,47499088,0,47434517,64571,0
353,m_3807724_sw_18_1_20170716_inference_,,1.0,,,0,47850112,0,47850112,0,0
354,m_3807613_se_18_1_20170730_inference_,,1.0,,,0,47084068,0,47084068,0,0
355,m_3907664_nw_18_1_20170611_inference_,0.7267895510573334,0.9999482132366281,0.9663208540069163,0.7456781529179719,8619,46644229,6427,46644005,224,2192
356,m_3807632_sw_18_1_20170611_inference_,0.47011554075153533,0.9994581381086383,0.49928143447787926,0.8894753426815819,25388,46947836,22582,46925189,22647,2806
357,m_3907643_nw_18_1_20170609_inference_,0.0,0.9981071181344465,0.0,,0,47093800,0,47004657,89143,0
358,m_3907721_sw_18_1_20170628_inference_,0.0,0.9999509220401015,0.0,,0,47638492,0,47636154,2338,0
359,m_3807732_sw_18_1_20170716_inference_,,1.0,,,0,47896240,0,47896240,0,0
360,m_3907647_ne_18_1_20170611_inference_,0.0,0.9999878225080943,0.0,,0,46561312,0,46560745,567,0
361,m_3907622_se_18_1_20170611_inference_,0.0,0.9999617825134676,0.0,,0,46497040,0,46495263,1777,0
362,m_3907621_nw_18_1_20170611_inference_,0.0,0.9999790192837428,0.0,,0,46661896,0,46660917,979,0
363,m_3907517_nw_18_1_20170709_inference_,0.0,0.9999861701973857,0.0,,0,46204564,0,46203925,639,0
364,m_3907653_nw_18_1_20170611_inference_,0.0,0.9990917684178627,0.0,,0,46937368,0,46894738,42630,0
365,m_3807540_sw_18_1_20170611_inference_,0.0,0.9993422941156347,0.0,0.0,5498,46062206,0,46037405,24801,5498
366,m_3807612_nw_18_1_20170626_inference_,0.0,0.9999532728143686,0.0,,0,47295808,0,47293598,2210,0
367,m_3907631_ne_18_1_20170611_inference_,,1.0,,,0,46414720,0,46414720,0,0
368,m_3907549_ne_18_1_20170709_inference_,0.7247042341220423,0.9999236909272418,0.8436169248890097,0.8371695738176587,11122,46339854,9311,46338128,1726,1811
369,m_3807642_ne_18_1_20170626_inference_,0.0,0.9999582110732897,0.0,,0,47692060,0,47690067,1993,0
370,m_3907636_ne_18_1_20170611_inference_,0.0,0.999935874370463,0.0,,0,46845544,0,46842540,3004,0
371,m_3807610_se_18_1_20170716_inference_,,1.0,,,0,47507980,0,47507980,0,0
372,m_3907662_se_18_1_20170611_inference_,,1.0,,,0,46817920,0,46817920,0,0
373,m_3907639_sw_18_1_20170611_inference_,,1.0,,,0,46597936,0,46597936,0,0
374,m_3907645_ne_18_1_20170611_inference_,0.0,0.9968487343793301,0.0,,0,46808812,0,46661305,147507,0
375,m_3907657_nw_18_1_20170716_inference_,0.0,0.9996052863538533,0.0,,0,47490124,0,47471379,18745,0
376,m_3807525_nw_18_1_20170611_inference_,0.4866424648608396,0.9997645416956737,0.7111473848874379,0.6065317013747897,17239,46827573,10456,46823326,4247,6783
377,m_3807603_sw_18_1_20170716_inference_,0.0,0.9994979175568164,0.0,,0,47332864,0,47309099,23765,0
378,m_3907652_nw_18_1_20170626_inference_,0.0,0.9983928761586798,0.0,,0,47066068,0,46990427,75641,0
379,m_3907635_ne_18_1_20170611_inference_,0.0,0.9995416586039235,0.0,,0,46964992,0,46943466,21526,0
380,m_3807623_nw_18_1_20170730_inference_,,1.0,,,0,46964368,0,46964368,0,0
381,m_3907517_sw_18_1_20170709_inference_,0.0,0.9997674905015876,0.0,,0,46204564,0,46193821,10743,0
382,m_3807645_nw_18_1_20170730_inference_,0.0,0.9991089405257744,0.0,,0,47442400,0,47400126,42274,0
383,m_3807560_sw_18_1_20170611_inference_,0.6687515919961509,0.9989986211362125,0.9513628860168297,0.6924249084249084,136500,46615036,94516,46610204,4832,41984
384,m_3807615_sw_18_1_20170730_inference_,0.0,0.9999533660066834,0.0,,0,46918564,0,46916376,2188,0
385,m_3907629_sw_18_1_20170611_inference_,0.0,0.9999885052698093,0.0,,0,46717060,0,46716523,537,0
386,m_3807609_ne_18_1_20170716_inference_,0.0,0.996785770593102,0.0,,0,47545144,0,47392323,152821,0
387,m_3807656_ne_18_1_20170611_inference_,,1.0,,,0,47073472,0,47073472,0,0
388,m_3807640_ne_18_1_20170611_inference_,0.3707873546078139,0.9994606091032872,0.8499401811656128,0.3967608105951811,37602,46898674,14919,46896040,2634,22683
389,m_3807653_se_18_1_20170730_inference_,0.0,0.9999703905555272,0.0,,0,47451076,0,47449671,1405,0
390,m_3907629_se_18_1_20170611_inference_,0.0,0.9999625618564182,0.0,,0,46717060,0,46715311,1749,0
391,m_3907638_ne_18_1_20170611_inference_,0.0,0.9995742102380147,0.0,,0,46588720,0,46568883,19837,0
392,m_3807533_nw_18_1_20170611_inference_,0.39923522734062256,0.9993561865171946,0.44288807388095974,0.802000400080016,24995,46828637,20046,46803421,25216,4949
393,m_3907645_nw_18_1_20170611_inference_,0.0,0.999168608224509,0.0,,0,46845544,0,46806597,38947,0
394,m_3807552_sw_18_1_20170611_inference_,0.6499299600812949,0.9990741650460879,0.9026573552399266,0.6989159301667465,114845,46582463,80267,46573807,8656,34578
395,m_3807542_ne_18_1_20170611_inference_,0.720494417862839,0.9999550008191006,0.9895947426067908,0.7259943752511049,7467,46726717,5421,46726660,57,2046
396,m_3807620_nw_18_1_20170626_inference_,0.0,0.9998068900774774,0.0,,0,47304664,0,47295529,9135,0
397,m_3907652_sw_18_1_20170611_inference_,0.0,0.998444335736735,0.0,,0,47066068,0,46992849,73219,0
398,m_3807511_sw_18_1_20170611_inference_,0.4309279730711854,0.9987191468698962,0.8880633781999487,0.4556789224608664,98892,46361548,45063,46355868,5680,53829
399,m_3807510_se_18_1_20170611_inference_,0.5500255380775969,0.9985031754668571,0.9225405569532402,0.5766566346727401,147528,46349572,85073,46342429,7143,62455
400,m_3907627_sw_18_1_20170609_inference_,0.0,0.9999483870879825,0.0,,0,46964992,0,46962568,2424,0
401,m_3907550_se_18_1_20170609_inference_,0.08088362192947132,0.9982751607165451,0.7051153460381143,0.08371539148556117,83975,46230485,7030,46227545,2940,76945
402,m_3807624_ne_18_1_20170611_inference_,0.3496602491506229,0.9998527535156674,0.5009464575446188,0.5365677045619116,6905,46792175,3705,46788484,3691,3200
403,m_3807625_sw_18_1_20170716_inference_,0.0,0.9998834679730099,0.0,,0,47729368,0,47723806,5562,0
404,m_3807611_se_18_1_20170626_inference_,0.0,0.9999311472046145,0.0,,0,47332864,0,47329605,3259,0
405,m_3807646_sw_18_1_20170730_inference_,0.0,0.9999844681645977,0.0,,0,47322160,0,47321425,735,0
406,m_3807517_se_18_1_20170611_inference_,0.5408683777161907,0.9997550719455537,0.8280145114677488,0.6093212669683258,22100,46648748,13466,46645951,2797,8634
407,m_3807549_ne_18_1_20170611_inference_,0.0,0.9999806131934135,0.0,,0,46990720,0,46989809,911,0
408,m_3907624_ne_18_1_20170709_inference_,0.0,0.9998718957720281,0.0,,0,46204564,0,46198645,5919,0
409,m_3907721_se_18_1_20170628_inference_,0.0,0.9994386491235229,0.0,,0,47546020,0,47519330,26690,0
410,m_3907719_nw_18_1_20170628_inference_,0.0,0.998891110439648,0.0,,0,47842456,0,47789404,53052,0
411,m_3907625_sw_18_1_20170628_inference_,0.0,0.9998699102050324,0.0,,0,47259664,0,47253516,6148,0
412,m_3807603_ne_18_1_20170626_inference_,0.0,0.9999270611300182,0.0,,0,47203912,0,47200469,3443,0
413,m_3807648_sw_18_1_20170611_inference_,,1.0,,,0,47027740,0,47027740,0,0
414,m_3907644_ne_18_1_20170611_inference_,0.0,0.9991458785156938,0.0,,0,46891456,0,46851405,40051,0
415,m_3907525_ne_18_1_20170609_inference_,0.0,0.9999551639362443,0.0,,0,46168192,0,46166122,2070,0
416,m_3807645_se_18_1_20170730_inference_,0.0,0.9995459170748184,0.0,,0,47368000,0,47346491,21509,0
417,m_3807561_ne_18_1_20170611_inference_,0.5454341652966672,0.9993470098784749,0.9600915500368304,0.5580872570458612,65393,46512647,36495,46511130,1517,28898
418,m_3907652_se_18_1_20170611_inference_,0.0,0.9997281900994599,0.0,,0,47029192,0,47016409,12783,0
419,m_3907664_ne_18_1_20170611_inference_,0.4501363146922037,0.9994846299432129,0.6988688909440136,0.558451524884177,35183,46535237,19648,46526771,8466,15535
420,m_3907559_nw_18_1_20170609_inference_,0.12155729996353377,0.998021973491303,0.7463029517468921,0.12679679679679678,99900,46178044,12667,46173738,4306,87233
421,m_3807647_se_18_1_20170709_inference_,,1.0,,,0,47193388,0,47193388,0,0
422,m_3807647_nw_18_1_20170730_inference_,,1.0,,,0,47193388,0,47193388,0,0
423,m_3907656_nw_18_1_20170611_inference_,0.0,0.999865381800238,0.0,,0,46561312,0,46555044,6268,0
424,m_3907649_nw_18_1_20170716_inference_,,1.0,,,0,47444032,0,47444032,0,0
425,m_3807707_nw_18_1_20170730_inference_,0.0,0.9995685141985489,0.0,,0,47748964,0,47728361,20603,0
426,m_3807622_ne_18_1_20170730_inference_,,1.0,,,0,47047120,0,47047120,0,0
427,m_3807731_nw_18_1_20170731_inference_,0.0,0.9999687368329961,0.0,,0,47979784,0,47978284,1500,0
428,m_3807526_nw_18_1_20170611_inference_,,1.0,,,0,46679740,0,46679740,0,0
429,m_3807552_se_18_1_20170611_inference_,0.6373354389055074,0.9994876314172642,0.946553007239023,0.6611274749161246,63487,46551393,41973,46549023,2370,21514
430,m_3807656_sw_18_1_20170611_inference_,0.0,0.9997120638991663,0.0,,0,47156296,0,47142718,13578,0
431,m_3907646_sw_18_1_20170611_inference_,,1.0,,,0,46726240,0,46726240,0,0
432,m_3907648_sw_18_1_20170611_inference_,0.0,0.9999234879420092,0.0,,0,46515544,0,46511985,3559,0
433,m_3807517_sw_18_1_20170611_inference_,0.6143770941212305,0.9999729217253062,0.9887254901960785,0.6187116564417178,3260,46750088,2017,46750065,23,1243
434,m_3807606_nw_18_1_20170611_inference_,0.0,0.9990821510777026,0.0,,0,46955440,0,46912342,43098,0
435,m_3907617_nw_18_1_20170628_inference_,0.0,0.9999353792061819,0.0,,0,47167480,0,47164432,3048,0
436,m_3807622_nw_18_1_20170730_inference_,,1.0,,,0,47092960,0,47092960,0,0
437,m_3807547_sw_18_1_20170611_inference_,0.06999089713765551,0.999602611570205,0.656235182550972,0.07265473253189143,19049,46258091,1384,46257366,725,17665
438,m_3807634_se_18_1_20170626_inference_,,1.0,,,0,47692060,0,47692060,0,0
439,m_3807617_nw_18_1_20170716_inference_,0.0,0.9999490597465209,0.0,,0,47683312,0,47680883,2429,0
440,m_3907640_nw_18_1_20170611_inference_,,1.0,,,0,46424008,0,46424008,0,0
441,m_3807716_ne_18_1_20170716_inference_,0.0,0.9973224885123055,0.0,,0,47674492,0,47546843,127649,0
442,m_3807639_sw_18_1_20170730_inference_,0.0,0.9999867649633967,0.0,,0,47147584,0,47146960,624,0
443,m_3807631_se_18_1_20170709_inference_,0.2018582243633861,0.9997531146680501,0.20423368846180628,0.9455190199871051,3102,46970122,2933,46958694,11428,169
444,m_3807608_sw_18_1_20170611_inference_,0.0,0.9999886831325021,0.0,,0,46744384,0,46743855,529,0
445,m_3807536_nw_18_1_20170611_inference_,0.38159150329332725,0.9982863361195053,0.8821176850373931,0.40209607272489456,122324,46392632,49186,46386059,6573,73138
446,m_3807535_se_18_1_20170611_inference_,0.416437973046199,0.9992842431702841,0.6434397450440231,0.5413684186606676,44007,46598929,23824,46585727,13202,20183
447,m_3907641_nw_18_1_20170609_inference_,0.0,0.9998334383908312,0.0,,0,47351848,0,47343961,7887,0
448,m_3807614_nw_18_1_20170730_inference_,,1.0,,,0,47001280,0,47001280,0,0
449,m_3907623_nw_18_1_20170611_inference_,0.0,0.9999733489720503,0.0,,0,46414720,0,46413483,1237,0
450,m_3907649_ne_18_1_20170716_inference_,0.0,0.9999179961713511,0.0,,0,47314864,0,47310984,3880,0
451,m_3907659_nw_18_1_20170716_inference_,0.0,0.9991588855554306,0.0,,0,47240896,0,47201161,39735,0
452,m_3807639_se_18_1_20170709_inference_,0.0,0.9999856481007724,0.0,,0,47101780,0,47101104,676,0
453,m_3807541_nw_18_1_20170611_inference_,0.0,0.9998888061064789,0.0,,0,46945024,0,46939804,5220,0
454,m_3807560_se_18_1_20170611_inference_,0.6137625111541348,0.9974329413550093,0.9496433715963295,0.6344099627064465,300320,46405664,190526,46395561,10103,109794
