,tp,tn,fp,fn,iou,recall,precision
unet_model_49_0_metrics,92356.0,327029901.0,6361.0,27094.0,0.7340852548664266,0.7731770615320218,0.9355632768418813
unet_model_84_0_metrics,94182.0,327027381.0,8881.0,25268.0,0.7338990579049489,0.7884637923817497,0.9138294053151955
unet_model_88_0_metrics,96213.0,327029354.0,6908.0,23237.0,0.761431804871872,0.8054667224780243,0.933010734961841
unet_model_73_0_metrics,88835.0,327030108.0,6154.0,30615.0,0.7072625075634534,0.7437002930096275,0.9352135510427523
unet_model_06_0_metrics,68527.0,327007689.0,28573.0,50923.0,0.46294832559804894,0.573687735454165,0.7057363542739444
unet_model_27_0_metrics,86176.0,327028650.0,7612.0,33274.0,0.6782200815349987,0.7214399330263709,0.9188382309037404
unet_model_38_0_metrics,93535.0,327016197.0,20065.0,25915.0,0.6704297028993298,0.7830473001255756,0.8233714788732395
unet_model_50_0_metrics,90699.0,327030841.0,5421.0,28751.0,0.7263415845152197,0.7593051485977397,0.943601747815231
unet_model_96_0_metrics,91284.0,327033598.0,2664.0,28166.0,0.7475309956270371,0.764202595228129,0.9716438881083153
unet_model_44_0_metrics,87550.0,327029357.0,6905.0,31900.0,0.6928890823473547,0.7329426538300544,0.926896405695834
unet_model_98_0_metrics,84913.0,327025579.0,10683.0,34537.0,0.6525093558128991,0.710866471326915,0.8882484622787564
unet_model_02_0_metrics,3209.0,327033846.0,2416.0,116241.0,0.026332200942018283,0.026864796986186688,0.5704888888888889
unet_model_87_0_metrics,93598.0,327030993.0,5269.0,25852.0,0.7504710589404983,0.7835747174550021,0.9467061810310822
unet_model_01_0_metrics,0.0,327036262.0,0.0,119450.0,0.0,0.0,
unet_model_26_0_metrics,87993.0,327029634.0,6628.0,31457.0,0.6979250939894351,0.7366513185433236,0.9299521247925936
unet_model_54_0_metrics,87436.0,327030883.0,5379.0,32014.0,0.7004462104158489,0.7319882796149016,0.9420460054948014
unet_model_74_0_metrics,88227.0,327029013.0,7249.0,31223.0,0.696351194563493,0.7386102971954793,0.9240751602496963
unet_model_60_0_metrics,90216.0,327031320.0,4942.0,29234.0,0.7252556434497396,0.7552616157388028,0.9480653229365896
