,tp,tn,fp,fn,iou,recall,precision
unet_model_33_0_metrics,4185.0,327146545.0,2285.0,2697.0,0.4565288534962365,0.6081081081081081,0.6468315301391035
unet_model_71_0_metrics,4165.0,327146298.0,2532.0,2717.0,0.44242617378372634,0.6052019761697182,0.6219202628042407
unet_model_36_0_metrics,4221.0,327117450.0,31380.0,2661.0,0.11031833150384193,0.6133391455972101,0.11856408527850341
unet_model_17_0_metrics,4156.0,327147060.0,1770.0,2726.0,0.4803513638465095,0.6038942167974426,0.7013162335470806
unet_model_66_0_metrics,4172.0,327147532.0,1298.0,2710.0,0.5100244498777506,0.6062191223481546,0.7627056672760512
unet_model_57_0_metrics,4145.0,327141566.0,7264.0,2737.0,0.2930156934822565,0.6022958442313281,0.36330966780611795
unet_model_43_0_metrics,4166.0,327142648.0,6182.0,2716.0,0.31889161053276177,0.6053472827666376,0.40258987243911865
unet_model_08_0_metrics,4211.0,327139820.0,9010.0,2671.0,0.26497608859803673,0.6118860796280151,0.3185084335526813
unet_model_78_0_metrics,4173.0,327145793.0,3037.0,2709.0,0.42070773263433814,0.6063644289450741,0.5787794729542303
unet_model_80_0_metrics,4156.0,327147762.0,1068.0,2726.0,0.5227672955974842,0.6038942167974426,0.7955589586523737
unet_model_25_0_metrics,4098.0,327148162.0,668.0,2784.0,0.5427814569536424,0.5954664341761116,0.8598405371380613
unet_model_24_0_metrics,4141.0,327136141.0,12689.0,2741.0,0.2115885749322978,0.6017146178436501,0.24604872251931076
unet_model_18_0_metrics,4200.0,327146758.0,2072.0,2682.0,0.4690641054277418,0.6102877070619006,0.6696428571428571
unet_model_52_0_metrics,4172.0,327146543.0,2287.0,2710.0,0.45501145163049406,0.6062191223481546,0.6459204211178201
unet_model_07_0_metrics,4164.0,327143939.0,4891.0,2718.0,0.35369064809309436,0.6050566695727986,0.4598564329099945
unet_model_11_0_metrics,4158.0,327148219.0,611.0,2724.0,0.5549179233951689,0.6041848299912816,0.8718808974627804
unet_model_34_0_metrics,4162.0,327145802.0,3028.0,2720.0,0.4199798183652876,0.6047660563789596,0.5788595271210014
unet_model_29_0_metrics,4173.0,327143197.0,5633.0,2709.0,0.3334398721534159,0.6063644289450741,0.42555578217417905
unet_model_58_0_metrics,4161.0,327140397.0,8433.0,2721.0,0.271694417238002,0.6046207497820401,0.3303954263935207
unet_model_45_0_metrics,4106.0,327139435.0,9395.0,2776.0,0.2522577870614978,0.5966288869514677,0.3041256203244204
unet_model_69_0_metrics,4110.0,327145854.0,2976.0,2772.0,0.4169202678027998,0.5972101133391456,0.5800169348010161
unet_model_62_0_metrics,4148.0,327144919.0,3911.0,2734.0,0.38432317242657277,0.6027317640220866,0.5147040575753815
unet_model_22_0_metrics,4094.0,327147416.0,1414.0,2788.0,0.49349083895853424,0.5948852077884336,0.743282498184459
unet_model_28_0_metrics,4664.0,327050594.0,98236.0,2218.0,0.04436918510626153,0.6777099680325487,0.04532555879494655
unet_model_15_0_metrics,4110.0,327143677.0,5153.0,2772.0,0.3415039468217698,0.5972101133391456,0.4437007448990608
unet_model_16_0_metrics,4149.0,327141715.0,7115.0,2733.0,0.2964206615703365,0.6028770706190061,0.3683416193181818
unet_model_72_0_metrics,4156.0,327147642.0,1188.0,2726.0,0.5149938042131351,0.6038942167974426,0.7776946107784432
unet_model_77_0_metrics,4180.0,327146951.0,1879.0,2702.0,0.47711448464787126,0.6073815751235107,0.689882818947021
unet_model_68_0_metrics,4168.0,327148064.0,766.0,2714.0,0.5449790794979079,0.6056378959604766,0.8447507093635995
unet_model_42_0_metrics,4161.0,327142691.0,6139.0,2721.0,0.3195607096229168,0.6046207497820401,0.4039805825242718
unet_model_81_0_metrics,4155.0,327146135.0,2695.0,2727.0,0.43385193693223345,0.6037489102005231,0.6065693430656934
unet_model_30_0_metrics,4156.0,327133882.0,14948.0,2726.0,0.19038021071919378,0.6038942167974426,0.2175460636515913
unet_model_76_0_metrics,4148.0,327147462.0,1368.0,2734.0,0.5027878787878788,0.6027317640220866,0.7519941986947063
unet_model_46_0_metrics,4149.0,327138057.0,10773.0,2733.0,0.23500424808836023,0.6028770706190061,0.2780458383594692
unet_model_13_0_metrics,4332.0,327131693.0,17137.0,2550.0,0.1803572172030476,0.6294681778552746,0.20177930970236155
unet_model_40_0_metrics,4160.0,327131896.0,16934.0,2722.0,0.17467248908296942,0.6044754431851206,0.19721247748174836
unet_model_35_0_metrics,4154.0,327140282.0,8548.0,2728.0,0.2692158133506157,0.6036036036036037,0.32703511258069595
unet_model_49_0_metrics,4064.0,327148255.0,575.0,2818.0,0.5449912833579187,0.5905260098808486,0.8760508730329812
unet_model_73_0_metrics,4176.0,327143138.0,5692.0,2706.0,0.33211388579608714,0.6068003487358327,0.4231860559383867
unet_model_06_0_metrics,4118.0,327141627.0,7203.0,2764.0,0.2923677671281505,0.5983725661145016,0.36374878544298206
unet_model_27_0_metrics,4150.0,327145517.0,3313.0,2732.0,0.4070622854340363,0.6030223772159256,0.5560766447809192
unet_model_38_0_metrics,4099.0,327148267.0,563.0,2783.0,0.5505708529214238,0.5956117407730311,0.8792363792363792
unet_model_50_0_metrics,4147.0,327142319.0,6511.0,2735.0,0.30963936384678564,0.6025864574251671,0.38909739163069995
unet_model_44_0_metrics,4150.0,327145805.0,3025.0,2732.0,0.41889573029171295,0.6030223772159256,0.578397212543554
unet_model_02_0_metrics,5415.0,323999775.0,3149055.0,1467.0,0.0017158137187149173,0.7868352223190933,0.0017166116653510733
unet_model_01_0_metrics,3738.0,327114877.0,33953.0,3144.0,0.09153912085221011,0.5431560592850916,0.09917486933220132
unet_model_26_0_metrics,4392.0,327139009.0,9821.0,2490.0,0.2629467760282584,0.6381865736704446,0.3090128755364807
unet_model_54_0_metrics,4159.0,327146968.0,1862.0,2723.0,0.47564043915827997,0.6043301365882011,0.6907490450091347
unet_model_74_0_metrics,4158.0,327142801.0,6029.0,2724.0,0.32205096429401286,0.6041848299912816,0.40816727201335035
unet_model_60_0_metrics,4178.0,327136494.0,12336.0,2704.0,0.2174003538349464,0.6070909619296716,0.2529974567034032
