,name,iou,acc,precision,recall,pos,neg,tp,tn,fp,fn
168,m_3807624_nw_18_1_20170611,0.009342559357437288,0.009772195062600988,0.009358100223895015,0.8490730702620305,515627,46366061,437805,20332,46345729,77822
169,m_3807612_se_18_1_20170730,0.0033890780120190717,0.004398083233289927,0.003391501785022715,0.8258513172102732,193553,47019287,159846,47800,46971487,33707
170,m_3907634_se_18_1_20170609,0.037020539461911306,0.04863442092306856,0.0380789842488964,0.5711585292600835,3013286,44043674,1721064,567524,43476150,1292222
171,m_3807628_ne_18_1_20170730,0.002363161582107888,0.0025687755097213603,0.0023640398172314107,0.8641521384818595,129461,47221115,111874,9759,47211356,17587
172,m_3907549_nw_18_1_20170709,0.0028768889020229418,0.00300547728497164,0.0028797222758115315,0.745154703591712,179246,46253978,133566,5988,46247990,45680
173,m_3807545_sw_18_1_20170611,0.0024409782310235986,0.0024829517959082245,0.002442174703530464,0.8328427882533415,136243,46350765,113469,1956,46348809,22774
174,m_3907661_ne_18_1_20170611,0.0019005748343239955,0.11668377804582478,0.0019717502849886134,0.050017531212215166,1577187,45323377,78887,5393648,39929729,1498300
175,m_3807509_ne_18_1_20170709,0.006691323383433062,0.007264319481467857,0.006710101426680966,0.7051070989217744,442208,46182944,311804,26896,46156048,130404
176,m_3907551_sw_18_1_20170609,0.029268238653667424,0.029399216824939782,0.02933001456207791,0.9328678725163223,1450319,44782001,1352956,6238,44775763,97363
177,m_3907645_nw_18_1_20170611,0.061482586055959666,0.07393610371991838,0.06321056270109121,0.6922200817764493,4105583,42739961,2841967,621610,42118351,1263616
178,m_3807563_ne_18_1_20170611,0.001155405193330909,0.0012938554535577853,0.001155561546908385,0.8951699223976451,59792,46271504,53524,6422,46265082,6268
179,m_3907619_ne_18_1_20170611,0.012890590261786057,0.013616602387071873,0.012932411524873047,0.7994450288030582,753913,46036467,602712,34414,46002053,151201
180,m_3907558_nw_18_1_20170609,0.04763353672514894,0.04770447099791804,0.04767707552482564,0.9811892208943485,2250465,44109655,2208132,3453,44106202,42333
181,m_3807643_se_18_1_20170626,0.01089756856416007,0.013197012422590344,0.010967509873731105,0.630839623963493,820665,46796779,517708,110700,46686079,302957
